age_group,division,event_id,event_name,gender,name,nationality,roxzone_time,run1_time,run2_time,run3_time,run4_time,run5_time,run6_time,run7_time,run8_time,run_time,total_time,skiErg_time,sledPush_time,sledPull_time,burpeeBroadJump_time,rowErg_time,farmersCarry_time,sandbagLunges_time,wallBalls_time,work_time
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Bo Zwanenburg, Nina Flapper","NED, NED",6.716666666666667,4.35,6.0,6.616666666666666,6.9,7.116666666666666,6.883333333333334,6.85,7.25,51.916666666666664,85.4,4.4,1.7,3.716666666666667,4.1,4.8,1.5,3.2333333333333334,3.4,26.85
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Rose Hoogland, Aline Jansen","NED, NED",5.7,4.666666666666667,6.183333333333334,6.483333333333333,6.6,6.766666666666667,6.783333333333333,7.216666666666667,7.2,51.833333333333336,85.48333333333333,4.5,1.3166666666666667,3.2,4.466666666666667,4.716666666666667,1.4833333333333334,4.45,3.9,28.033333333333335
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Amie Oman, Jasmin Manning","GBR, GBR",6.416666666666667,4.1,5.783333333333333,6.316666666666666,6.216666666666667,6.516666666666667,6.333333333333333,6.45,7.116666666666666,48.766666666666666,85.56666666666666,4.65,1.7666666666666666,4.4,4.483333333333333,5.133333333333334,2.0833333333333335,3.6333333333333333,4.283333333333333,30.433333333333334
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Gwen Jellema, Jolande Van Helbergen","NED, NED",6.266666666666667,4.683333333333334,6.483333333333333,6.683333333333334,6.916666666666667,6.95,6.983333333333333,6.85,7.266666666666667,52.733333333333334,85.88333333333334,4.583333333333333,1.5,3.716666666666667,3.466666666666667,5.2,1.8333333333333333,3.033333333333333,3.6333333333333333,26.966666666666665
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Julia Hoogeveen, Fleur Timmerman","NED, NED",6.65,4.566666666666666,6.516666666666667,6.6,6.783333333333333,6.783333333333333,6.766666666666667,6.75,7.4,52.1,85.91666666666667,4.466666666666667,1.1666666666666667,3.283333333333333,5.1,4.8,1.6,3.0,3.8,27.216666666666665
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Chahra Matoug, Annemiek Verduyn","NED, NED",6.516666666666667,7.15,6.35,6.2,6.416666666666667,6.283333333333333,6.2,6.216666666666667,6.583333333333333,51.35,85.98333333333333,4.866666666666666,1.7166666666666666,3.7666666666666666,3.7666666666666666,4.933333333333334,1.65,3.783333333333333,3.716666666666667,28.2
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Amber Klomberg, Nora Wopereis","NED, NED",6.533333333333333,4.55,6.1,6.283333333333333,6.516666666666667,6.483333333333333,6.366666666666666,7.0,8.55,51.78333333333333,86.15,4.633333333333334,1.4166666666666667,3.466666666666667,4.516666666666667,4.883333333333334,1.8166666666666667,3.3,3.8833333333333333,27.916666666666668
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Loes Mullink, Wiepie De Haan","NED, NED",5.983333333333333,4.566666666666666,6.183333333333334,6.433333333333334,6.616666666666666,7.033333333333333,6.833333333333333,6.733333333333333,6.916666666666667,51.25,86.23333333333333,4.416666666666667,1.25,3.3333333333333335,4.033333333333333,5.15,2.2,4.316666666666666,4.383333333333334,29.083333333333332
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Melanie Van Zijl, Puk Hoogkamer","NED, NED",6.65,4.516666666666667,6.633333333333334,7.216666666666667,7.25,7.1,7.116666666666666,7.216666666666667,7.833333333333333,54.81666666666667,86.31666666666666,4.35,1.3666666666666667,3.2,3.0833333333333335,4.883333333333334,1.8833333333333333,2.683333333333333,3.45,24.9
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Hind El Gaidi, Sabrina Leme","NED, LUX",5.833333333333333,4.066666666666666,5.566666666666666,5.633333333333334,5.75,6.033333333333333,5.9,6.366666666666666,9.3,48.55,82.28333333333333,4.233333333333333,1.55,3.5833333333333335,4.466666666666667,4.75,1.3333333333333333,4.283333333333333,3.7666666666666666,27.966666666666665
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Wendy Djojosoetirto, Renate Vlietstra","NED, NED",5.95,4.266666666666667,5.833333333333333,6.333333333333333,6.4,6.416666666666667,6.616666666666666,6.616666666666666,6.6,49.016666666666666,82.36666666666666,4.466666666666667,1.5166666666666666,3.75,3.816666666666667,4.733333333333333,1.9833333333333334,3.4166666666666665,3.8,27.483333333333334
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Hendrica Draaijer, Mireille Visser","NED, NED",5.566666666666666,4.816666666666666,6.383333333333334,6.316666666666666,6.433333333333334,6.533333333333333,6.7,6.366666666666666,6.566666666666666,50.083333333333336,82.43333333333334,4.666666666666667,1.35,3.15,4.516666666666667,4.466666666666667,1.5833333333333333,3.1166666666666667,4.0,26.85
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Tosca Den Hertog, Linda Jongenburger","NED, NED",5.866666666666666,4.766666666666667,6.0,6.766666666666667,6.9,7.1,7.0,6.633333333333334,6.45,51.53333333333333,82.45,4.7,1.3166666666666667,3.6166666666666667,2.8333333333333335,4.85,1.4,3.0,3.4,25.116666666666667
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Maud Van Miltenburg, Sanne Sterkenburg","NED, NED",6.133333333333334,4.583333333333333,5.916666666666667,6.166666666666667,6.4,6.383333333333334,6.216666666666667,6.216666666666667,6.666666666666667,48.483333333333334,82.48333333333333,4.933333333333334,1.5,3.4833333333333334,4.083333333333333,5.133333333333334,1.9166666666666667,3.4833333333333334,3.4,27.933333333333334
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Fleur Cardinaal, Sophie Dooren-Landa","NED, NED",5.983333333333333,4.266666666666667,6.166666666666667,6.366666666666666,6.333333333333333,6.566666666666666,6.283333333333333,6.283333333333333,6.566666666666666,48.78333333333333,82.48333333333333,4.35,1.4333333333333333,4.4,4.116666666666666,4.966666666666667,1.4333333333333333,3.316666666666667,3.8,27.816666666666666
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Alizé Gérard, Justine Bayet","BEL, BEL",5.6,6.583333333333333,6.05,6.266666666666667,6.216666666666667,6.4,6.233333333333333,6.1,6.55,50.36666666666667,82.5,4.55,1.3666666666666667,3.2,4.166666666666667,5.133333333333334,1.7,2.7,3.8,26.616666666666667
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Ludovica Bolcato, Valentina Di Bari","ITA, ITA",5.866666666666666,4.333333333333333,5.95,6.2,6.066666666666666,6.1,6.2,6.116666666666666,6.35,47.266666666666666,82.51666666666667,5.066666666666666,1.65,4.733333333333333,4.0,5.316666666666666,1.6,3.4833333333333334,3.6,29.45
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Sharon Schürmann Schoren, Joyce Kuppens Mullenders","NED, NED",6.466666666666667,4.433333333333334,6.15,6.433333333333334,6.283333333333333,6.35,6.316666666666666,6.216666666666667,6.6,48.733333333333334,82.56666666666666,4.766666666666667,1.45,3.283333333333333,3.75,5.35,1.9166666666666667,3.3666666666666667,3.5833333333333335,27.466666666666665
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Ebony Leek, Anna Hirschfeldt","NED, NED",6.4,4.266666666666667,5.916666666666667,6.333333333333333,6.45,6.9,7.016666666666667,6.733333333333333,7.3,50.86666666666667,82.58333333333333,4.616666666666666,1.2,2.95,3.683333333333333,4.8,1.9666666666666666,2.7333333333333334,3.433333333333333,25.383333333333333
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Rebecca Findon- Henry, Gillian Ingram","GBR, GBR",5.55,6.466666666666667,5.866666666666666,6.033333333333333,6.283333333333333,6.316666666666666,6.383333333333334,6.5,6.733333333333333,50.53333333333333,82.75,4.233333333333333,1.5,3.5833333333333335,4.35,4.566666666666666,1.5333333333333334,3.3,3.683333333333333,26.75
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Judith Hordijk, Tanja Berntsen","NED, NED",6.1,4.366666666666666,5.6,5.783333333333333,6.133333333333334,5.966666666666667,6.166666666666667,6.383333333333334,6.85,47.2,82.81666666666666,4.683333333333334,1.5333333333333334,4.05,4.083333333333333,4.966666666666667,1.6166666666666667,3.783333333333333,4.866666666666666,29.583333333333332
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Belén Rossenbach, Alba Rossenbach","GER, GER",5.233333333333333,4.366666666666666,6.1,6.5,6.366666666666666,6.616666666666666,6.333333333333333,6.1,6.45,48.766666666666666,82.86666666666666,4.616666666666666,1.5333333333333334,3.5166666666666666,3.316666666666667,7.95,1.5833333333333333,2.683333333333333,3.7333333333333334,28.933333333333334
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Monique Peperkamp, Anja Elting","NED, NED",5.8,4.75,6.216666666666667,6.566666666666666,6.566666666666666,6.65,6.7,6.166666666666667,6.55,50.1,82.96666666666667,4.366666666666666,1.4,3.0833333333333335,3.816666666666667,4.933333333333334,1.8833333333333333,3.1,4.55,27.133333333333333
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Laura Haast, Lot Meerman","NED, NED",7.183333333333334,4.8,6.416666666666667,6.4,6.416666666666667,6.333333333333333,6.616666666666666,6.4,6.866666666666666,50.2,83.06666666666666,4.516666666666667,1.25,3.5,3.7,4.85,1.2833333333333334,2.65,4.033333333333333,25.783333333333335
50-54,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Desiree Schulz, Alie Van Der","NED, NED",6.55,4.133333333333334,5.4,5.716666666666667,5.866666666666666,6.066666666666666,6.016666666666667,5.9,6.616666666666666,45.68333333333333,83.15,4.766666666666667,1.55,3.433333333333333,5.883333333333334,5.0,1.9333333333333333,4.15,4.266666666666667,30.983333333333334
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Yvette Schiltmeijer, Helen Schiltmeijer","NED, NED",6.916666666666667,4.216666666666667,5.683333333333334,6.216666666666667,6.25,6.533333333333333,6.6,6.266666666666667,6.833333333333333,48.55,83.26666666666667,4.6,1.4833333333333334,4.05,3.466666666666667,5.083333333333333,1.8166666666666667,3.466666666666667,3.9,27.866666666666667
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Yvonne Van Vierzen, Edith Pieters","NED, NED",6.133333333333334,3.85,5.95,6.05,6.3,6.383333333333334,6.383333333333334,6.733333333333333,6.95,48.55,83.4,4.433333333333334,1.5,3.95,4.216666666666667,5.3,1.5666666666666667,4.15,3.7,28.816666666666666
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Phoebe Howard, Laura Markus","GBR, GBR",5.483333333333333,4.85,6.333333333333333,6.3,6.366666666666666,6.683333333333334,6.883333333333334,6.733333333333333,6.85,50.95,83.41666666666667,4.6,1.5,3.6666666666666665,3.9166666666666665,4.6,2.0166666666666666,2.966666666666667,3.7666666666666666,27.033333333333335
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Joëlle Peeters, Ilaria Musardo","BEL, BEL",7.9,4.483333333333333,6.133333333333334,6.266666666666667,6.166666666666667,6.316666666666666,6.416666666666667,6.383333333333334,6.65,48.733333333333334,83.51666666666667,4.666666666666667,1.6666666666666667,4.3,2.8,5.116666666666666,1.8166666666666667,2.966666666666667,3.6333333333333333,26.966666666666665
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Lucy Nelemans, Angelique Zancada","NED, NED",5.416666666666667,6.783333333333333,5.866666666666666,6.033333333333333,6.016666666666667,5.983333333333333,6.116666666666666,6.133333333333334,6.383333333333334,49.25,83.65,4.416666666666667,1.7666666666666666,3.783333333333333,4.166666666666667,5.1,2.0166666666666666,4.066666666666666,3.716666666666667,29.033333333333335
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Maud Droogh, Denise Van Der Wiel","NED, NED",5.833333333333333,4.7,6.233333333333333,6.416666666666667,6.433333333333334,6.566666666666666,6.4,6.45,6.916666666666667,50.06666666666667,83.68333333333334,4.383333333333334,1.6333333333333333,3.0,4.016666666666667,4.833333333333333,1.8833333333333333,3.8666666666666667,4.233333333333333,27.85
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Celine Heijne, Charlotte Hummel","NED, NED",7.016666666666667,4.016666666666667,5.766666666666667,5.966666666666667,6.183333333333334,6.533333333333333,6.0,6.1,6.566666666666666,47.083333333333336,83.88333333333334,4.75,1.8333333333333333,4.85,4.5,5.05,1.8166666666666667,3.3833333333333333,3.65,29.833333333333332
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Yara Cratsborn, Eva Gielen","NED, NED",6.9,4.45,5.8,6.033333333333333,6.183333333333334,6.533333333333333,6.8,6.516666666666667,7.05,49.333333333333336,84.05,4.533333333333333,1.6333333333333333,3.433333333333333,4.416666666666667,4.966666666666667,1.5666666666666667,3.5833333333333335,3.75,27.883333333333333
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Gul Hamers, Iris Rusman","NED, NED",99.6,4.35,8.633333333333333,0.0,0.0,0.0,0.0,0.0,6.25,0.0,84.13333333333334,4.5,3.8666666666666667,3.75,4.5,4.866666666666666,1.65,2.8666666666666667,3.35,29.35
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Sharon Van Der Heide, Jip Boon","NED, NED",6.966666666666667,3.75,5.95,6.833333333333333,7.0,7.233333333333333,7.266666666666667,6.866666666666666,7.25,52.06666666666667,84.18333333333334,4.116666666666666,1.7166666666666666,2.9833333333333334,3.35,4.75,1.6166666666666667,3.183333333333333,3.5166666666666666,25.233333333333334
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Lotte Van Zijl, Julie Coers","NED, NED",5.666666666666667,4.966666666666667,6.25,6.166666666666667,6.3,6.333333333333333,6.233333333333333,6.0,6.4,48.583333333333336,84.25,4.666666666666667,1.5166666666666666,3.15,5.25,4.7,1.9666666666666666,3.783333333333333,5.0,30.033333333333335
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Carlijn Bakker, Noah Zuidema","NED, NED",6.933333333333334,4.15,5.883333333333334,5.95,5.95,6.083333333333333,6.15,6.416666666666667,6.783333333333333,47.31666666666667,84.3,4.933333333333334,1.7666666666666666,4.016666666666667,4.133333333333334,5.4,1.4,4.116666666666666,4.366666666666666,30.133333333333333
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Ruby Berry, Rose’A Berry","GBR, GBR",6.066666666666666,3.85,6.05,6.683333333333334,6.633333333333334,6.616666666666666,6.633333333333334,6.466666666666667,7.033333333333333,49.9,84.36666666666666,4.65,1.75,4.05,3.7,5.55,1.8833333333333333,2.9,3.9833333333333334,28.466666666666665
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Mariëtta Robbé Groskamp, Emily Verbakel","NED, NED",6.15,6.633333333333334,6.233333333333333,6.433333333333334,6.5,6.65,6.683333333333334,6.983333333333333,7.166666666666667,53.21666666666667,84.38333333333334,4.633333333333334,1.25,2.816666666666667,3.283333333333333,4.716666666666667,1.5,3.1,3.783333333333333,25.083333333333332
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Jessica Kempink, Sabrina Albert","GBR, GER",6.016666666666667,4.433333333333334,6.316666666666666,6.35,6.55,6.583333333333333,6.583333333333333,6.666666666666667,6.75,50.2,84.45,4.533333333333333,1.5333333333333334,3.55,4.266666666666667,4.983333333333333,1.8166666666666667,3.7333333333333334,3.8666666666666667,28.283333333333335
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Fela Bes, Isabel Schipper","NED, NED",5.533333333333333,4.366666666666666,6.3,6.733333333333333,6.9,6.966666666666667,7.1,7.216666666666667,7.133333333333334,52.65,84.53333333333333,4.6,1.5833333333333333,3.4166666666666665,3.6,5.033333333333333,1.4666666666666666,3.033333333333333,3.683333333333333,26.416666666666668
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Lauren Reynolds, Jen Bates","GBR, GBR",6.133333333333334,6.616666666666666,6.25,6.25,6.183333333333334,6.583333333333333,6.25,6.15,6.233333333333333,50.45,84.56666666666666,4.5,1.5666666666666667,3.3666666666666667,3.2333333333333334,5.15,1.9666666666666666,3.466666666666667,4.833333333333333,28.083333333333332
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Katja Distel, Luka Spironello","NED, NED",7.233333333333333,4.55,6.316666666666666,6.366666666666666,6.3,6.5,6.183333333333334,6.5,6.5,49.166666666666664,84.76666666666667,4.583333333333333,1.4166666666666667,4.35,4.533333333333333,5.016666666666667,1.6166666666666667,3.316666666666667,3.6333333333333333,28.466666666666665
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Alice Schipper-Houwer, Roelanda Roper","NED, NED",5.583333333333333,4.866666666666666,6.433333333333334,6.233333333333333,6.433333333333334,6.5,6.466666666666667,6.3,6.566666666666666,49.75,84.81666666666666,4.983333333333333,1.5166666666666666,3.6,4.833333333333333,4.866666666666666,1.9,3.716666666666667,4.166666666666667,29.583333333333332
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Esther Kievit, Kim Barendregt","NED, NED",5.716666666666667,4.316666666666666,5.833333333333333,6.016666666666667,6.066666666666666,6.166666666666667,6.366666666666666,6.366666666666666,6.533333333333333,47.63333333333333,84.83333333333333,4.683333333333334,1.6166666666666667,4.35,6.083333333333333,5.116666666666666,1.75,3.95,4.0,31.55
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Asmara Kampe, Marieke Pohlmann","NED, NED",5.616666666666666,4.583333333333333,6.183333333333334,6.35,6.516666666666667,6.85,6.8,6.65,7.4,51.28333333333333,84.9,4.45,1.4166666666666667,3.75,4.083333333333333,4.716666666666667,2.0833333333333335,3.3666666666666667,4.216666666666667,28.083333333333332
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Saskia Frank -Van Der Veen, Lieke Schreuder","NED, NED",6.2,6.916666666666667,6.233333333333333,6.583333333333333,6.466666666666667,6.0,6.233333333333333,6.066666666666666,6.5,50.93333333333333,85.03333333333333,5.016666666666667,1.5,3.55,4.016666666666667,5.316666666666666,1.6666666666666667,3.283333333333333,3.6333333333333333,27.983333333333334
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Anahita Mafi, Eveline Beijer","NED, NED",6.566666666666666,4.283333333333333,5.816666666666666,6.416666666666667,6.6,6.333333333333333,6.483333333333333,6.45,6.933333333333334,49.233333333333334,85.18333333333334,4.866666666666666,1.6166666666666667,3.2666666666666666,4.7,5.316666666666666,1.85,3.85,4.0,29.466666666666665
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Kimberley Van Dijk, Margré Van Halteren","NED, NED",6.566666666666666,4.6,5.966666666666667,6.083333333333333,6.016666666666667,6.166666666666667,5.983333333333333,6.0,6.233333333333333,46.983333333333334,85.26666666666667,4.866666666666666,1.5333333333333334,4.183333333333334,5.216666666666667,5.516666666666667,1.5666666666666667,4.133333333333334,4.766666666666667,31.783333333333335
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Mendolyn Van Ommen, Ruth Vis","NED, NED",7.35,3.816666666666667,5.883333333333334,5.966666666666667,6.083333333333333,6.133333333333334,8.266666666666667,6.033333333333333,6.5,48.6,85.35,4.4,1.7666666666666666,3.6666666666666665,4.566666666666666,5.15,1.8666666666666667,3.4833333333333334,4.566666666666666,29.466666666666665
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Dominique Keulen, Renate Willems","NED, NED",6.116666666666666,4.55,6.316666666666666,6.533333333333333,6.633333333333334,6.75,6.733333333333333,6.683333333333334,6.9,51.03333333333333,85.4,4.9,1.4,3.6333333333333333,4.166666666666667,5.35,1.5833333333333333,3.6,3.683333333333333,28.316666666666666
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"José Ribberink, Anja Van Der Garde","NED, NED",8.683333333333334,4.633333333333334,8.883333333333333,6.166666666666667,6.216666666666667,6.316666666666666,6.333333333333333,6.4,6.45,51.35,85.45,4.65,1.6833333333333333,3.35,5.283333333333333,4.983333333333333,1.65,0.9666666666666667,2.9166666666666665,25.483333333333334
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Floortje Hoogenraad, Milou Gijsen","NED, NED",6.783333333333333,4.166666666666667,6.216666666666667,6.566666666666666,6.616666666666666,6.9,6.866666666666666,7.283333333333333,7.116666666666666,51.65,85.48333333333333,4.4,1.4,2.95,4.516666666666667,5.416666666666667,1.7833333333333334,2.683333333333333,3.95,27.1
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Mieke Nooij, Lianne Betz","NED, NED",6.9,4.866666666666666,6.25,6.266666666666667,6.366666666666666,6.633333333333334,6.816666666666666,6.516666666666667,6.9,50.53333333333333,85.85,4.766666666666667,1.5,3.7333333333333334,4.533333333333333,5.0,1.9166666666666667,3.25,3.816666666666667,28.516666666666666
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Margriet Jansen, Gerdien Jansen","NED, NED",6.9,4.916666666666667,6.616666666666666,6.583333333333333,6.85,6.95,6.8,6.166666666666667,6.95,51.75,85.88333333333334,5.016666666666667,1.4,3.5166666666666666,3.3833333333333333,5.016666666666667,1.8833333333333333,2.5833333333333335,4.516666666666667,27.316666666666666
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Verona Hummel, Kirsten Stans","NED, NED",6.066666666666666,4.516666666666667,8.916666666666666,6.35,6.266666666666667,6.233333333333333,6.366666666666666,6.266666666666667,7.05,51.916666666666664,85.95,4.416666666666667,1.2833333333333334,3.6333333333333333,4.083333333333333,5.0,1.6833333333333333,3.6166666666666667,4.333333333333333,28.05
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Kimberly Kooij, Zilla Rood","NED, NED",10.466666666666667,4.816666666666666,6.05,6.416666666666667,6.583333333333333,6.516666666666667,6.266666666666667,6.333333333333333,6.716666666666667,49.63333333333333,86.08333333333333,4.5,1.3,3.283333333333333,3.9833333333333334,4.916666666666667,1.4833333333333334,2.783333333333333,3.8,26.05
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Britt Van Noord, Nienke Hengelmolen","NED, NED",5.916666666666667,4.383333333333334,5.983333333333333,6.416666666666667,6.583333333333333,7.183333333333334,6.616666666666666,6.833333333333333,7.166666666666667,51.1,86.15,4.466666666666667,1.5666666666666667,3.35,5.383333333333334,4.633333333333334,1.9666666666666666,3.783333333333333,4.066666666666666,29.216666666666665
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Elke Groothuis, Renée Mol","NED, NED",6.233333333333333,4.666666666666667,6.183333333333334,7.016666666666667,7.05,7.016666666666667,6.933333333333334,7.133333333333334,7.5,53.45,86.25,4.633333333333334,1.4166666666666667,3.566666666666667,3.566666666666667,4.716666666666667,1.8,3.316666666666667,3.6333333333333333,26.65
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Evelien Kooij, Laura De Veth","NED, NED",6.383333333333334,4.35,5.55,5.633333333333334,5.616666666666666,5.95,5.8,5.916666666666667,6.25,44.983333333333334,77.18333333333334,4.433333333333334,1.5833333333333333,3.4833333333333334,2.95,4.95,1.4833333333333334,3.183333333333333,3.816666666666667,25.883333333333333
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Mariëlle Ottens, Sophie Van Den Brul","NED, NED",5.65,4.116666666666666,5.8,5.833333333333333,5.966666666666667,5.966666666666667,6.05,6.25,6.35,46.28333333333333,77.3,4.283333333333333,1.2666666666666666,3.3,3.95,4.8,1.25,3.033333333333333,3.566666666666667,25.45
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Katie Kavanagh, Amy Barton","IRL, IRL",4.833333333333333,5.7,5.55,5.516666666666667,5.25,5.7,5.433333333333334,5.583333333333333,5.733333333333333,44.43333333333333,77.5,4.483333333333333,1.3333333333333333,4.116666666666666,4.85,4.783333333333333,1.4,3.1666666666666665,4.183333333333334,28.316666666666666
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Judith Eijk, An Bui","NED, NED",5.15,4.2,5.816666666666666,5.916666666666667,5.983333333333333,5.933333333333334,6.033333333333333,6.1,6.183333333333334,46.1,77.53333333333333,4.95,1.3666666666666667,3.8666666666666667,3.1333333333333333,4.816666666666666,1.4833333333333334,3.05,3.7,26.366666666666667
40-44,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Kiek Vijn - Van Den Berg, Mirjam Augustine","NED, GER",5.416666666666667,4.116666666666666,8.483333333333333,5.816666666666666,5.733333333333333,5.7,5.933333333333334,6.0,6.2,47.93333333333333,77.68333333333334,4.25,1.2166666666666666,2.95,3.1333333333333333,4.566666666666666,1.6666666666666667,3.1666666666666665,3.433333333333333,24.383333333333333
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Elina De Vries, Iris Roorda","NED, NED",8.383333333333333,4.033333333333333,5.5,5.533333333333333,5.7,5.7,5.9,5.65,5.716666666666667,43.68333333333333,77.91666666666667,4.616666666666666,1.5333333333333334,3.466666666666667,4.05,4.766666666666667,2.066666666666667,1.2,4.216666666666667,25.916666666666668
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Georgie Evans, Alice Maccuish-Pike","GBR, GBR",5.533333333333333,4.066666666666666,5.916666666666667,6.133333333333334,6.316666666666666,6.25,6.383333333333334,6.2,6.416666666666667,47.61666666666667,78.2,4.383333333333334,1.5333333333333334,3.5166666666666666,3.6,4.683333333333334,1.6166666666666667,2.4166666666666665,3.35,25.1
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Sanne Weggemans, Lois Tjallinks","NED, NED",5.283333333333333,3.9,5.783333333333333,5.95,5.866666666666666,5.983333333333333,6.0,6.0,6.766666666666667,46.18333333333333,78.5,4.633333333333334,1.7333333333333334,3.3833333333333333,4.066666666666666,5.15,1.75,2.9166666666666665,3.5,27.133333333333333
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Susan Van Tilburg, Robin Wessels","NED, NED",6.45,4.166666666666667,5.55,5.733333333333333,5.683333333333334,5.816666666666666,5.8,5.716666666666667,6.166666666666667,44.583333333333336,78.56666666666666,4.666666666666667,1.35,3.316666666666667,4.733333333333333,5.0,1.9,3.1,3.533333333333333,27.6
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Martine Altena, Linda Kloekke","NED, NED",5.166666666666667,3.7333333333333334,5.7,5.95,5.9,6.0,6.05,5.833333333333333,6.316666666666666,45.45,78.6,4.65,1.3166666666666667,3.75,4.483333333333333,5.2,1.9833333333333334,2.8333333333333335,3.8333333333333335,28.05
30-34,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Annelies Visser, Mandy Besseling","NED, NED",5.7,3.95,5.683333333333334,6.15,6.016666666666667,6.0,6.75,6.35,6.816666666666666,47.68333333333333,78.73333333333333,4.2,1.6333333333333333,3.1,3.3666666666666667,4.666666666666667,1.9,3.0166666666666666,3.55,25.433333333333334
WU29,doubles,JGDMS4JI8B5,2024 Amsterdam,female,"Shannon Turner, Mollie Proctor","GBR, GBR",5.566666666666666,5.75,5.45,5.85,6.016666666666667,5.833333333333333,5.6,6.233333333333333,5.783333333333333,46.46666666666667,78.81666666666666,4.483333333333333,1.4666666666666666,3.783333333333333,3.85,5.383333333333334,1.45,2.933333333333333,3.5,26.85
